"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Rwanda","RWA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1034.49866284902","1018.81092143629","1052.73835776463","941.204817567372","462.245644004907","890.411529679533","825.484450971999","842.268808446775","886.618260723001","931.970362576762","1030.21535747813","1074.49275774916","1195.35240931978","1157.48966583769","1222.26422187463","1309.09930249441","1454.80114941734","1531.2151625729","1563.14017447238","1653.34295402473","1713.14750670948","1831.81303816175","1934.04714207712","1972.4309879217","2058.96038849723","2227.23190985492","2278.25240922713","2324.29493425964","2418.64304337595","2589.82709662818","2455.93707564186","2677.65200944941","2786.26086333051","2937.46493641056","3277.63302263633",
"South Asia","SAS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2198.0435966751","2194.48298507219","2274.17055426","2363.39840963101","2475.32344796086","2591.75799525192","2701.68242607922","2801.96913255755","2933.1383733511","3086.11023758005","3130.57226749119","3219.86994740366","3265.11550783382","3474.22269797711","3634.90669636148","3855.06953316605","4097.36375705881","4359.55553320622","4468.68956044641","4743.68706213787","5068.07617564559","5257.37722135566","5445.38062498059","5670.92640697515","5992.80922528837","6413.65613994212","6873.04110084832","7328.48936765281","7646.92668348842","8001.4440090946","7559.94838510309","7968.6473540037","8356.4802156011","9312.64737488005","9621.95833350104",
"Saudi Arabia","SAU","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43547.0458527903","40394.253113159","41767.7734259097","42653.2899912725","48385.4962843868","55234.2993930368","58815.9418914804","59261.9642705242","67329.2203149543","52675.4650670301","61655.8324914491","73920.2979883395","74860.8426271434","70562.0663140198","67536.8924833502","56098.102809255","52448.6261922055","55881.449497287","62750.7897505715","63557.7600691121","52924.2522643155","63437.6130414836","72136.2309430535","65885.199473199","61973.4898802973",
"Sudan","SDN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3354.70288085938","3154.0517578125","3213.44702148438","3121.36645507813","3083.86010742188","2162.1240234375","1831.03149414063",
"Senegal","SEN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2741.16300868345","2743.16194744561","2762.4340130056","2729.92725073444","2394.73532551911","2477.79758183976","2540.91047834878","2578.75388386646","2678.88032923803","2752.42445526964","2692.81175259993","2881.46010812327","2736.36258937743","2905.29102954001","2883.07820118324","2996.4958426378","3013.27329948178","3043.23519787654","2960.4655527324","3127.58473470397","3172.46795571744","3073.74690055013","3044.63126627515","3127.93519403962","3294.6217349022","3435.84357537884","3621.81581588478","3775.67023929975","3859.46274967957","3941.87359634473","3973.54296906915","4067.24085507015","4052.47376324085","4150.95883611689","4264.48878673377",
"Singapore","SGP","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41223.9746158691","43370.6470792925","45103.8720450433","47313.8432684758","53996.6218685579","57133.9876018765","58250.1695156839","62130.5833436204","59529.6330901635","60226.6827961666","64418.2518174236","62121.9746455261","62750.9791489363","68387.8945961516","72449.7216332855","77314.9219093969","83793.3962881646","87212.0507160865","79626.8511088444","76093.6361105137","89791.8050827721","89183.6313695971","88812.250676475","89436.2428250256","92492.5152799743","92295.0138465655","95567.0306650544","100399.227769486","98700.2552131821","99276.8188547914","93380.7631965573","112701.387279776","115142.857563702","106019.486224358","110344.363458659",
"Solomon Islands","SLB","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1964.3319453964","1559.11085713114","1984.251616263","2282.96481361233","2510.61803776396","2900.90949074117","3231.71228327229","3168.36504344815","3187.58564881619","2843.2442887157","2256.63931993326","2097.29634426424","1958.0333308569","1735.94480437722","2010.27966418412","2157.52619384524","2259.44454937632","2303.02425272956","2190.63341782914","2263.21028251429","2391.25262417655","2573.98246533273","2528.50234930465","2700.18620030254","2669.95564081408","2700.08017445831","2694.15055083128","2645.94852620917","2803.58514525017","2757.95417996196","2539.06248143619","2548.11128595063","2805.44106817418","","",
"Sierra Leone","SLE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1639.95573979854","1944.08558760535","2042.41511623382","2050.47782734597","2125.960474588","2070.01881230895","2034.07302925886","2131.78292540656","2302.97259214555","2433.38351976226","2382.85673319813","2758.52867389859","3007.28978113627","2763.75171076295","2552.35880256799","2690.471352428","2769.62436231729","2800.42293471028","2860.63653439319","2807.49035897959","2824.07461073921","2947.57263875833","3033.8506663773","2887.17023686082",
"El Salvador","SLV","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5976.02373629913","6003.40978244123","6326.06684035177","6782.2326890117","7185.115109313","7680.82858172932","7655.66485443673","7932.50207471671","8155.98335098541","8127.51184505549","8162.93631499405","8248.57023146029","8303.84464230098","8303.74994806154","8263.33784734727","8529.48102188002","8929.77219149561","9070.04673761448","8952.67767633255","8584.99102787077","8681.96020042072","8819.06816941113","8989.17432124994","9081.32506093024","9153.5652866703","9511.33925854819","9749.5930322819","9815.96084879643","9930.30744976353","10306.0188393847","9473.61817827253","10181.4481286696","10220.2791373502","10668.3723948733","10825.6115016267",
"San Marino","SMR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55025.644456374","53627.772330803","54848.6577823685","50414.2930295919","58351.7093806976","64739.5984629024","","",
"Somalia, Fed. Rep.","SOM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1157.95822770956","1238.36669622386","1307.69844765842","1359.99966285438","1515.01421428035","1487.8756775391","1476.97150890291","1379.28122458774","1386.29581983091","1377.69970310427","1425.99110417231","1459.6449705231",
"Serbia","SRB","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10927.1449163146","11224.0240452671","10235.3211188804","10990.559631189","11175.6269560882","11963.7386484752","12601.1393248363","13149.8274944244","13842.6620186498","14764.3260586892","15936.7004190042","16814.3481355332","16840.4675080525","16740.4528072062","16719.1573060297","16650.891235204","17091.781558829","17009.0734574816","17247.7095740435","17761.20727044","18042.9934710346","19161.1531451878","20135.9571358828","20857.8681103984","22545.176244968","22999.0790051119","24623.4432026404","25764.6747156874",
"Sub-Saharan Africa (excluding high income)","SSA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5762.53946357945","","","",
"Suriname","SUR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16122.9848858377","","","",
"Slovak Republic","SVK","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18065.9240679442","18685.0175328551","19801.7774703823","20336.6414970772","19994.7265048144","20528.4223181918","21135.2189184693","22014.4127095783","21996.5556928126","23396.9635782804","25256.642441499","27133.9973524242","29777.3886144601","31250.9249441578","29627.8827450931","30902.6115890325","30876.2965331521","31513.0542722221","31824.4315486481","32510.2837944962","33616.5749534651","34034.9884595056","35073.0396292269","36323.11617321","36710.0308089422","36150.2910087551","37238.301685954","35958.5287160693","37191.7487725919","38089.3809910381",
"Slovenia","SVN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25121.8455862923","25994.6733892776","27348.5436113192","28371.0550608327","29950.7304013895","30328.5844373574","31475.5272081034","32529.0192871197","33597.0029556123","34758.5736350553","35740.6802927047","37480.1240526524","39768.9361365255","40575.655063968","38273.8383994743","37733.3663404159","37521.5921305433","36032.9279316013","35944.1306581516","37329.6780056993","37767.7676820072","39344.2194655277","41550.4869066543","43349.031337943","44625.7791309069","43089.7485700059","45501.6628312425","45154.5005378242","47427.8732753114","",
"Sweden","SWE","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41299.5911759326","40367.0666827406","39107.3343760252","37366.9694964587","39322.4434377069","41308.095892575","41656.5253276423","42809.9246022671","44737.7927655985","47006.5055375593","48902.9589765596","49204.527743084","49783.4564816729","51039.2632444165","52123.0074431495","53469.06430507","56393.6250237174","58457.4431783817","57717.5484727907","54438.3579617635","57295.282814759","58022.6143490177","57287.2709838251","57378.8835674168","58109.8879230488","59470.1476229119","59933.1078531372","60749.9461693695","61168.4136193582","62849.7938476954","61544.6915735512","65081.9600877397","65009.3777660137","64596.8671227364","65070.6176453437",
"Eswatini","SWZ","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9327.71094821078","9261.61722957793","9641.24424262279","9902.9815214346","9658.99656447427","9341.81034338351","9567.53495262867","9336.54630042707","9192.62127941734","9183.83438902703","9756.06698089589","",
"Sint Maarten (Dutch part)","SXM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39282.9379055599","","","",
"Seychelles","SYC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8854.02422411164","8870.85746485189","10523.8818152603","11613.2972489613","11705.2454478855","11496.3119140865","11091.2058112424","13790.8872984323","15555.6218340058","14892.2319326492","17454.5683500555","18418.5989148313","16592.470330086","16648.0893785667","16504.1364958583","16034.9984575938","19668.3865074094","18934.9901433627","17683.9677295273","17317.4380779689","19407.3770430911","21424.5664186882","23976.2983605525","23530.5921167719","23770.2033171909","25450.0039006153","27803.3635750899","29493.4036380254","31273.6920760845","32956.9092781935","29043.1834786625","28723.1996162742","27099.734832153","28176.9649594878","28579.2885691762",
"Syrian Arab Republic","SYR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4425.99251948986","","","",
"Turks and Caicos Islands","TCA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25161.8645645412","","","",
"Chad","TCD","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2169.72568652873","2176.56370332305","2187.85470428543","1785.57324210992","1807.54173370033","1708.35872923624","1639.91472831823","1682.91978993106","1739.69632023627","1696.28397562593","1642.89634075845","1942.48571940558","2753.2377637909","2072.93286528186","","","2253.77681928009","2209.28503799098","2222.63846660391","2045.35440331822","2603.65416395955","2505.59862923322","2626.64009722095","2411.12193848322","2493.77856482796","2353.4214669992","2313.84117992645","2354.73882892567","2419.94319267193","2281.77649781829","2199.20096477949","2409.94747857809","2630.87956066655","2522.707388518","2451.40860241569",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21367.0963446205","20653.8623374755","17037.2080864145","14262.3645576185","13246.2486281191","12740.3108835105","12646.0482451739","12342.8182403524","13359.6752760563","15007.6404523143","15276.8199121612","15723.5060119324","16692.996947963","18254.0846802266","20075.253420093","21966.7035435739","24064.4244813572","26041.4884206024","22648.4692382437","24201.218990747","26086.0277408875","26967.6160165461","27087.6511051394","27101.406618358","25850.8324061937","25240.7111532729","26400.197105339","28053.4814088046","28431.3211422469","27262.992263911","30035.0902297447","30816.781655754","","",
"Togo","TGO","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2471.46089655578","2244.88499723099","2127.67123890485","1660.34685928644","1804.67111030233","1868.34189657548","2164.37042544182","2397.42242418035","2308.96818314601","2258.59325509065","2154.37925097722","2110.09183070819","2161.88583583131","2246.05728173232","2142.70107865734","1947.07421088595","1921.52477979738","1849.17539199161","1906.00109109619","1944.12880286489","1982.31030855692","2142.66359353826","2132.19165494359","2197.85093724524","2269.32639167726","2383.13132409787","2386.59515982878","2405.22508842113","2467.50383170017","2531.49408827803","2490.43190189438","2582.96191097238","2587.10123668607","2700.6701111428","2776.57404669686",
"Thailand","THA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19539.5732724611","","","",
"Tajikistan","TJK","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5873.57038681524","3004.80818665477","3744.05507605184","2575.83092874202","2078.50091634599","2711.43068378824","3051.40764406323","3405.79930652823","3391.66614224422","3727.14814209598","4013.79029877183","4526.93047236351","5719.53526537792","5515.22579363962","5260.06872344277","5968.7954011554","5923.71405715605","5445.83165703206","5815.31845616361","6091.22283687966","7118.17357428653","7611.80762984398","7875.90198239666","7095.71164200241","6990.78972465866","8012.41772165226","7736.17981800557","6928.36191097367","4798.05412633622","8310.55529610808","7500.20928238403","",
"Turkmenistan","TKM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16332.5779242191","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11611.6640876586","11854.1269718368","12048.4175517418","12413.7708800873","12859.5281401533","12730.0113415843","13007.2896543778","13551.5673797756","13657.4199909878","13432.9197853617","13735.1390618404","13469.3259968759","13470.7954415876","13678.654064996","14156.5994568005","14501.2880978033","15324.4929680269","16038.8297130039","16512.1650240078","15893.310327404","16874.6479036109","17590.3379990785","17802.5004094796","18152.7166557689","18132.9912680628","17895.9222690948","17697.1353057199","18041.9562685249","18055.7201699483","18014.0905904399","16778.4414285587","17989.1357553276","18475.4598418902","19129.2505621784","19331.8717960358",
"Timor-Leste","TLS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3432.16850379538","3712.76347760259","3895.38730711217","3253.69691162793","3405.25284064865","4167.22590287607","5774.37289177697","7652.97601596819","11118.8882766097","8487.74228721319","10193.1098548926","12266.3100218797","10439.558461351","9355.27257785861","7467.88415760231","6241.54482145731","4953.20773925303","4886.12111510365","4719.7656695216","5716.51106480418","4684.57112726172","6521.14220603626","5336.40140082806","4081.92854727427","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5858.50801168357","6046.93819366993","6195.98405509445","6514.67942174988","6444.35361270206","6403.7782067246","6605.38192296977","6516.33124011318","6356.89384604121","6727.97939803844","7034.66858779194","7121.24592864813","7404.01261855584","7671.67216857312","8015.91278535423","8446.72158442179","8813.99926077243","9253.67839252689","9439.10403917136","8941.55741304333","9374.06378492541","9496.2274066553","9237.65498756039","9093.24861384992","8997.52488299457","8512.56031443342","8894.85851239392","9073.96610479848","9161.4976445383","8989.69837970092","8561.47526954954","9127.09132759297","9596.46682429284","9427.99875305168","",
"Tonga","TON","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5919.01597245123","6298.12926338041","6201.63960480998","6108.4717267925","6432.18449700687","6393.1216561876","6548.67789610903","6461.78019400428","5520.3629217467","5678.49399112914","5386.14750366331","5153.03010909922","5282.66583357094","4768.50430352352","5485.23880060356","4861.81520542906","5025.55039304096","5448.02524621843","5489.35294679848","5517.45829340985","5307.94493918277","5531.07818755492","6319.1713272993","6730.09695245085","6722.09503800501","6991.34440081901","7087.28305085799","7437.94470816895","6852.78644173736","6818.98341953327","",
"South Asia (IDA & IBRD)","TSA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2198.0435966751","2194.48298507219","2274.17055426","2363.39840963101","2475.32344796086","2591.75799525192","2701.68242607922","2801.96913255755","2933.1383733511","3086.11023758005","3130.57226749119","3219.86994740366","3265.11550783382","3474.22269797711","3634.90669636148","3855.06953316605","4097.36375705881","4359.55553320622","4468.68956044641","4743.68706213787","5068.07617564559","5257.37722135566","5445.38062498059","5670.92640697515","5992.80922528837","6413.65613994212","6873.04110084833","7328.48936765281","7646.92668348842","8001.4440090946","7559.94838510309","7968.6473540037","8356.4802156011","9312.64737488005","9621.95833350104",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29931.7527028124","","","",
"Tunisia","TUN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6943.66410719582","6956.70135627758","7316.42347082319","7202.0193187849","7328.82009554623","7452.25139927039","7861.63683418589","8170.20808023628","8455.86184345294","8837.29721042617","9079.67502675211","9352.15384172346","9388.46769877622","9781.09680506862","10239.2680405883","10391.9147425348","10901.0735442075","11390.8160403471","11751.2707082516","11955.9990313798","12754.8622613528","12196.1476025186","12447.5448216455","12237.563206566","12559.18628402","12685.9718763471","12797.7062767143","12681.5996908132","12668.1822222148","12710.8252795749","11755.9860322841","12119.1429472173","11855.39679693","12536.5738804942","12626.0328745436",
"Turkiye","TUR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30929.7318407593","","","",
"Tuvalu","TUV","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7218.5776707783","","","",
"Tanzania","TZA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1435.64794921875","1459.42175292969","1376.08361816406","1315.07312011719","1348.28771972656","1379.00964355469","1485.2470703125","1557.43017578125","1679.5029296875","1722.81677246094","1754.07202148438","1796.00610351563","1936.24340820313","1967.92028808594","2038.20080566406","2158.25415039063","2298.46630859375","2330.703125","2338.0673828125","2434.94580078125","2512.62109375","2612.91455078125","2673.5009765625","2817.93139648438","2931.07788085938","3006.68969726563","3135.86987304688","3192.88134765625","3389.1611328125","3437.80078125","3384.3759765625","3434.17553710938","3477.46069335938","3537.966796875","3646.03955078125",
"Uganda","UGA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1088.78360103961","1079.34164716992","1041.75554310721","1103.22005771727","1173.67818257388","1350.57301276653","1401.39002898578","1463.2840427745","1468.27217946893","1506.16041159999","1520.17650465901","1502.75128559673","1571.61221488934","1610.28981728364","1678.04748753625","1723.12725827194","1851.36664890927","1975.61399094899","2078.02941760855","2218.37685880992","2263.00918660589","2368.74181372584","2387.66453726025","2434.43697115822","2520.89115665683","2512.40963449013","2614.96202901005","2563.1387435151","2535.55024560657","2661.41329843672","2642.86712473383","2626.20232221354","2681.5743844394","2708.76967268467","2733.47717362525",
"Ukraine","UKR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15063.1953125","14130.5625","10416.90625","8014.0966796875","6606.00732421875","5436.552734375","5379.734375","5277.03857421875","5111.978515625","4796.2802734375","5617.048828125","5889.564453125","6660.408203125","7217.1142578125","9008","10673.8291015625","12969.2978515625","14065.466796875","10595.275390625","11735.3955078125","12983.451171875","14170.251953125","14405.2734375","13619.9306640625","12836.31640625","12987.18359375","13934.85546875","14558.2744140625","15209.904296875","15741.771484375","17328.275390625","14556.2236328125","16516.205078125","16973.224609375",
"Upper middle income","UMC","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13041.257692412","13473.4728725859","14505.1521241588","14801.9935397945","15788.1242068577","15568.1312125837","16387.1776469962","17362.8502133571","18235.5662155843","17875.7592205901","17187.2823328413","16578.423274849","15547.3110174265","14809.8671295301","15301.7347982436","16231.5971193519","16747.4840816579","17949.3740405551","18949.8266643238","20111.8688216782","21878.5706123903","23041.745659304","22726.4584782509","24522.1589954521","25017.8968454615","25506.5619430978","26932.8534729937","27196.5088679434","27151.1261837172","27612.0090627031","25372.3687979642","26476.4313281219","27411.1103241936","28116.5715698265","28850.6485889482",
"United States","USA","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44633.7685090606","43955.3934216522","44861.7462510904","45483.9393389125","46676.5232139038","47381.1752185558","48606.2403868855","50104.995553767","51701.4446278068","53593.3118806215","55190.6333206903","55225.2813043789","55614.6280609893","56731.4389735298","58440.0366647286","59887.2341991926","60819.6096804001","61648.2448094657","61329.6999987871","59265.4532364664","60544.8648086137","61098.914966209","61944.2311730085","62738.9825010333","63795.0108064328","65072.0946515422","65756.5761244041","67096.2794279967","68667.2791587182","70014.8278345447","68007.5299582774","71767.0587898046","73096.3278040756","74427.5696618581","75643.6242951476",
"Uzbekistan","UZB","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9290.37392662001","","","",
"St. Vincent and the Grenadines","VCT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15896.3852353078","","","",
"Venezuela, RB","VEN","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"British Virgin Islands","VGB","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3039.32207444434","3196.66785142225","3430.9712811061","3585.19352301883","3791.3861220632","3947.27722837392","4205.61957641032","4271.11522537976","4416.45295557358","4505.66131854343","5210.80461246791","5523.06308694788","5599.07110394513","5857.15472939186","6140.03820037957","6740.88352382344","7076.84936873339","7721.88625231596","8059.22690971101","8588.04938042066","8836.79575319053","9477.0904655313","10040.5739923581","10732.1169895767","11446.3659445497","11666.9147806544","11432.4693951341","12370.4655079639","13215.9287816632","",
"Vanuatu","VUT","GNI per capita, PPP (constant 2021 international $)","NY.GNP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2572.73945656565","2550.24309719045","2615.39083725342","2541.4910979101","2808.47121690546","3293.74475486747","3199.34005206911","3088.27211751427","3083.27297047904","2993.7400559177","2999.81538289399","3127.66595135781","3204.48953911486","3067.57119056303","3128.70753719958","3241.59462734804","3671.40115602676","4045.1940762203","3552.79245073922","3573.16188332054","3409.4198509083","","",
